gene_short_name	Day00_BR1	Day00_BR4	Day00_BR5	Day00_BR6	Day00_BR7
Migut.H00235	0	0.198602802	0	0	0.26255065
Migut.J00982	0	0.562826156	0	0	0
Migut.N02532	0	0.136560939	0	0	0
Migut.H02442	0	0.140706539	0	0	0
Migut.O00754	0.294819553	0.440691621	0.592687385	0.347094385	0.349553592
Migut.O00754	0.294819553	0.440691621	0.592687385	0.347094385	0.349553592
Migut.E00678	0.311301591	0	0	0	0
Migut.L00168	0	0	0	0	1.129181252
Migut.L00222	0.470658358	0.703532695	0.473091537	0.554111394	0.279018671
Migut.E00362	6.127497154	5.056957999	7.039056797	1.879696803	0.886817692
Migut.H00918	0	0	0.064862593	0	0
Migut.H00053	0.299169898	0.17887778	0.257757024	0	0.354711591
Migut.M01914	0.06727123	0	0.038639431	0	0
Migut.D00465	0.500057333	1.126966559	1.39193307	1.086873486	1.185788631
Migut.D00465	0.500057333	1.126966559	1.39193307	1.086873486	1.185788631
Migut.M00721	0	0	0	0	0.303251734
Migut.J00427	5.610014482	10.79476173	14.00233776	4.383141209	1.289993443
Migut.A00762	0	0	0.539712271	0.138280918	0.371361749
Migut.C00549	0	0.051601612	0.099141645	0	0
Migut.L00898	0	0.33721396	0	0.368880623	0
Migut.L00898	0	0.33721396	0	0.368880623	0
Migut.B00677	0.403010215	1.686757288	0	1.423405414	0
Migut.N01010	14.9877682	9.957102083	7.522931004	4.053642776	3.877800472
Migut.O00922	0	0	0.111397566	0	0
Migut.D00545	0	0.25569171	0.245628922	0	0.056336923
Migut.N00386	1.292003335	0.772506489	0	0	3.063734426
Migut.N00193	2.904338076	1.085339695	0.834100782	3.846723723	0.286961351
Migut.H02080	0	0	0.124395474	0	0
Migut.C00771	0.074877466	0.223851312	0.301058251	0	0
Migut.M01704	0.082468298	0.049308925	0.047368364	0	0
Migut.H00427	0.825998713	0.404080317	0.301915967	0	0.296771996
Migut.C00005	0.101100376	0	0.029035154	0	0
Migut.C00005	0.101100376	0	0.029035154	0	0
Migut.C00005	0.101100376	0	0.029035154	0	0
Migut.L00879	0.184571905	0.625362396	0.176691517	0.434597171	0.486307052
Migut.L00879	0.184571905	0.625362396	0.176691517	0.434597171	0.486307052
Migut.B00111	0.944690611	1.97695209	1.763495336	2.919511643	1.30675411
Migut.O00228	0.906179157	0.077402418	0.074356234	0	0
Migut.N00293	0	0.460120653	0	0	0
Migut.O00352	21.20667543	26.08408118	27.40668217	38.07445874	52.80187814
Migut.B00578	56.14871638	17.67471614	21.43733082	13.1236909	12.13975972
Migut.E01640	0.638954377	0.764079146	1.101013032	0.564186146	0.378788984
Migut.E00274	0	0.074405724	0.14295495	0	0
Migut.M01443	0.42856696	0.384369082	0.369242176	0	0
Migut.E00280	0.549101417	0.410394072	0.236545769	0.646463292	0.868058087
Migut.K00721	2.327712531	0.963533909	2.57114966	7.483515287	7.359622915
Migut.J00391	1.616985769	3.867271749	10.68083962	8.566630133	2.076948798
Migut.F00144	28.32903699	10.89248845	23.03958787	27.64583668	22.32621181
Migut.H00600	1.784157221	1.503178781	3.400436404	1.384426005	1.730774279
Migut.F01069	1.2861835	0.650714926	0.852417184	0.174719809	0.860237744
Migut.O00611	0.705267876	0.602413317	0.462964196	0.237234236	0
Migut.D01122	7.252037656	5.501708937	3.672757971	3.488606643	5.115892633
Migut.D01122	7.252037656	5.501708937	3.672757971	3.488606643	5.115892633
Migut.K00009	0.837257562	2.603160367	4.520518883	4.041422362	0.661797779
Migut.D00871	0.115296886	0	0.46357176	0	1.184751195
Migut.N03160	157.0907534	106.2028486	63.44454627	82.44749237	97.37347241
Migut.I01128	13.34293597	10.1636568	9.658678821	14.09487234	5.634551802
Migut.I01128	13.34293597	10.1636568	9.658678821	14.09487234	5.634551802
Migut.M01340	0.18639935	0.167176086	0.267661407	0.548625142	0
Migut.L01214	0.763019339	1.759704608	0.438265113	0	0.430798058
Migut.M01777	0.129010612	0.231411636	0.33345659	0	0
Migut.M00759	0.076618802	0.045811431	0.17603406	0	0.121124384
Migut.M00759	0.076618802	0.045811431	0.17603406	0	0.121124384
Migut.E01128	3.638217981	2.417044843	2.08972949	7.535461691	1.704163116
Migut.B00866	3.10602822	5.836715695	6.881331453	0.78359187	3.507305404
Migut.N02921	1.156002984	1.727975041	0.995982184	0	0.913745355
Migut.K01473	3.660676117	1.094384193	5.607010813	3.950609009	8.198326381
Migut.D01280	15.34555428	11.06641296	16.88831657	19.72144017	10.74077207
Migut.H02015	102.71648	52.23026731	84.86451167	69.59639102	79.4049935
Migut.B00708	0	0.814425446	1.955934005	0.300680601	0
Migut.L01026	3.725352373	5.568598013	9.807315734	1.644712263	1.226937226
Migut.H01063	0	0.621662027	0.111974328	0	0.205457535
Migut.L00960	0	0.536024911	0	0.633270164	0.425171308
Migut.N00633	0.464029367	0.277449514	1.399284829	0.068288376	0.366785107
Migut.K00553	0.372061943	0.266953118	0.427411891	0.262819633	0.352908991
Migut.D02062	0	0	0.177063499	0	0
Migut.B01130	25.70261954	19.00037237	23.08418282	101.7835822	13.66729755
Migut.C00867	37.61731401	38.84293192	80.66988093	24.03750834	22.30053453
Migut.L01696	4.251107748	3.466084834	5.238691042	1.683458662	1.893944918
Migut.N00479	3.808795959	1.366398761	1.312623919	0.597885126	3.010606083
Migut.H00106	0	0.225775535	0.867560412	0.333419463	0.298472695
Migut.B01465	0.592622103	1.195886943	0.723332761	0.479669222	0.292768326
Migut.K01475	1.489531507	1.218731237	0.720472538	0	0.495738111
Migut.N01796	42.34796544	19.55719666	18.96904198	33.11380318	7.868727986
Migut.N01655	0.425797545	0.254590184	0.611426866	0.877268442	0
Migut.A00712	0.844170151	0.616905538	0.511814332	0.08282092	0.111210289
Migut.G00857	0.221859159	0.265305259	1.146888575	1.371285772	0
Migut.J01450	0.42058832	0.083825172	0.241578657	0	0
Migut.F00154	17.89663879	12.46607179	12.07930107	3.440709979	7.573181668
Migut.F00154	17.89663879	12.46607179	12.07930107	3.440709979	7.573181668
Migut.B00674	8.419555068	38.52232359	15.3491921	5.171706339	1.446763479
Migut.I00848	3.516481759	5.40656384	4.183884498	1.971425542	6.617977795
Migut.O00566	1.386081248	0.318752678	0.489932984	0	0.084277484
Migut.D01277	0	0.259880151	0.199722021	0	0
Migut.H00948	0.406323762	1.700625796	3.189599677	1.195923871	2.783495614
Migut.M00222	0	0.022872471	0	0	0.030237147
Migut.J01161	0	0.355825869	0.455763047	0	0
Migut.M01760	0	0.525304413	1.261577433	1.292926585	0.347223235
Migut.L00532	0.496362863	0.296782154	0.285102245	0	0
Migut.K00916	99.79784986	112.2373714	228.1337943	109.3159565	24.41639114
Migut.G00231	1.718926177	2.626522063	3.839583492	0.955641389	2.943849166
Migut.F00890	0.318319662	0.570983057	0.914186546	0	0
Migut.H00603	4.112791494	3.976407904	7.589569418	1.596841599	1.521695452
Migut.M00818	0	0.256385017	0.328393258	0	0
Migut.N02876	3.011394063	2.915182268	1.400227401	1.350608837	6.800890347
Migut.D01625	0.386464341	0.330103318	1.395293013	0.422489626	0
Migut.G00652	2.287922573	1.641576289	0.788485896	0	0.36169087
Migut.H02271	0	0.11920675	0	0	0
Migut.C00009	2.002801523	2.634505413	2.473305302	2.475816865	5.303333604
Migut.D01453	14.92790322	16.39725204	19.12735032	9.185014078	8.222303155
Migut.D01273	0	0	0	0	1.003535361
Migut.L00805	0	0.750434875	0.144180278	0	0.198413277
Migut.N01135	0	0.193126622	0.13914457	0	0
Migut.B01335	493.9565055	425.9831982	1009.651507	1654.239679	844.3462869
Migut.M00972	8.533979689	6.181975964	1.979561103	0.772857734	2.335000584
Migut.M01170	3.011525142	3.385188399	3.11358233	0.921830655	0.285649828
Migut.J00475	1.012751894	0.529845949	1.236127744	0.074520264	0
Migut.C01204	0.193515918	0.462823271	0.111152197	0	0
Migut.L00701	0	0.585841352	0.187595157	0.865155336	0.258158539
Migut.O00187	0.089163965	0.079968534	0	0	0
Migut.G00205	16.90345456	16.56393368	17.88982726	26.8105679	18.30963377
Migut.B00577	6.785643533	5.551997857	10.46186164	6.622306898	4.375577351
Migut.H00965	0.199774139	0.318527183	0.382489368	0.039199391	0.42108932
Migut.H00965	0.199774139	0.318527183	0.382489368	0.039199391	0.42108932
Migut.M01394	0.825946422	0.109743262	0.474409341	0.324132013	0.362698365
Migut.H00567	1.978743847	3.549354139	6.592026227	1.86367796	0
Migut.H01389	0.093199675	0.222901448	0.214129126	0	0.221004888
Migut.F00022	1.097288428	0.524867023	0.504210798	0	0.086733531
Migut.F00022	1.097288428	0.524867023	0.504210798	0	0.086733531
Migut.A00939	0	0	0.154689331	0	0
Migut.L00760	0	1.864250676	3.462373397	3.303692535	4.436132813
Migut.F01113	0.127698004	0.152704771	0.293390101	0	0
Migut.H01777	0.552941288	0.055101861	0.211733275	0	0
Migut.N03086	2.659623415	4.134585689	1.145731271	1.174201742	0.420451949
Migut.K00834	0	0	0.200250386	0	0
Migut.J01663	0	4.096410557	3.472231467	3.558513536	0.95566028
Migut.E01712	0.082057497	0.098126603	0.047132407	0	0
Migut.B01033	0	0.082768552	0.079511183	0	0
Migut.E00457	3.122341394	1.67376406	4.885520451	2.408392658	3.319045628
Migut.C00891	64.09744173	90.98292866	138.9453278	106.3268614	93.2233588
Migut.G00535	0	0.328771885	0.105277672	0.107893734	0
Migut.J00821	5.65867873	3.007468011	7.294999279	7.624318983	1.689731391
Migut.G01216	0	0.029983129	0.086409413	0.088556615	0
Migut.G00357	0.228792257	0.547192096	0.65707158	0	0
Migut.D02329	0	0	0	1.939389877	0
Migut.M00810	0	0.215036894	0.08853175	0.27219507	0
Migut.H00923	30.92485284	39.15612646	62.92407687	134.2105387	102.4095523
Migut.L01558	0	0.539696314	0.829530367	0.106267938	0
Migut.D01007	0.243369049	0.109135266	0	0	0
Migut.B00325	0.627117866	0.428528413	0	0	0
Migut.N00795	0.208143137	0.337797287	0.222028519	0.210042225	0.517074312
Migut.I00793	9.488472494	7.249200894	8.326411058	2.327267853	2.291673351
Migut.J00814	2.504498773	4.563730643	1.233034957	0.210612475	0
Migut.L00541	0.839390702	0.418235997	0.642842004	0	1.216387129
Migut.M00281	1.728589097	2.067094191	1.607506536	0.193817852	0.130127383
Migut.D00743	0.591845839	0.078638385	0.339946015	0	0.155938579
Migut.D00723	0.064505306	0.038568606	0.092626831	0	0
Migut.J00072	10.47535333	2.890780258	7.279140497	7.546264114	6.543005928
Migut.F00584	0	0	0.19660947	0	0.27056356
Migut.L01833	3.505593286	1.319730298	2.013552159	1.68144147	2.1551787
Migut.H01342	0	0	0.446764352	0	0
Migut.F01182	0	0.087550735	0	0	0.115741078
Migut.C00801	21.76255159	7.855469656	8.37965194	7.686389238	11.78647678
Migut.C00844	0.093663355	0.037335068	0.143462963	0	0
Migut.C00584	0.070360032	0.210346134	0.404135857	0.704103105	0.500535363
Migut.C00584	0.070360032	0.210346134	0.404135857	0.704103105	0.500535363
Migut.C00838	1.248295509	0.533123558	2.04856958	0.944763675	0.422869975
Migut.C01308	0	0	0.127690024	0	0
Migut.E00059	1.85053236	2.370982805	0.303689653	0	0
Migut.E00085	0.48990461	0.439381014	0	0.144192556	0.387237809
Migut.B00982	5.30999173	19.91538707	5.268125544	2.273277512	0
Migut.E00680	0.252944991	0.604957097	0	0	0
Migut.D02000	0	0	0.100791806	0	0
Migut.J01426	0	0	0	4.604944001	1.189120668
Migut.O00597	0.146183406	0.218512651	0.293878271	0	0
Migut.K01023	0	0.430577387	1.034079863	0.211955178	0
Migut.C01113	3.451892308	3.229057543	1.407082562	0.196642827	0
Migut.L00400	0.866052619	1.165105625	0.041453804	0.509806759	0.228186135
Migut.J00889	0	0	0.134210365	0.481408835	0
Migut.N00667	1.238380644	0.61703729	1.778261065	0.24299325	1.794575842
Migut.L00224	0.69604405	1.387247568	0.199897833	3.004688542	1.283747876
Migut.L00200	119.595172	85.97810828	53.57476284	14.9743776	29.88167786
Migut.D00663	0	3.68353704	0.769254532	2.365109606	1.058607424
Migut.N03334	3.859792391	5.659660512	6.281494332	4.490079772	8.78954214
Migut.G01032	0.392215298	0	0.225281684	3.463196209	0
Migut.J00509	0.075521112	0.677326606	0.260268124	0.266735571	0
Migut.M01044	502.5338466	498.5882869	340.6259069	62.59318402	75.92714086
Migut.A00292	5.725981865	4.305490413	3.737392	2.451368377	3.977409011
Migut.B00938	323.9435635	118.5705056	361.9037081	345.5640145	265.2768902
Migut.H01974	0.917647243	0.274336927	0.937032368	1.350445562	1.168604311
Migut.N02361	0.189254677	0.188596606	0.036234871	0.185676388	0.398916115
Migut.M00732	40.98067869	21.55442622	62.509127	143.3396802	89.51639012
Migut.K00059	0.135024939	0.565132821	1.318451825	1.589663834	0.426913813
Migut.F00539	0.468983417	0.093470536	0	0	0
Migut.L01312	4.944043811	1.936762711	0.685462512	0	0.808540521
Migut.N01036	0.227410423	0	0.065310307	0	0.089876592
Migut.D00273	0.410543116	0	0.157205911	0.161112347	0
Migut.G01226	0	0.283437633	0.181521933	0	0
Migut.E01109	21.90788264	58.84484213	11.22836181	6.547300864	1.065646757
Migut.K01425	0.794839205	0.855441444	1.004392166	1.777969007	0.376961292
Migut.N03278	0.146916767	0.263530642	0.464125477	0	0.116128172
Migut.N03278	0.146916767	0.263530642	0.464125477	0	0.116128172
Migut.N01333	5.874108187	7.635238555	5.867802014	4.510209017	3.229983581
Migut.D01116	0.48026363	0.804037366	0.386197173	0.848129684	0
Migut.D01116	0.48026363	0.804037366	0.386197173	0.848129684	0
Migut.N01283	1.878799147	0	0.924985491	0.315990204	1.485068826
Migut.D00278	0	0	0.237659799	0.121782724	0
Migut.M01105	3.084839424	3.98405032	3.827257381	1.88854445	0.585207699
Migut.C00691	0.117769741	0.281664564	0	0	0
Migut.N00311	0.351424907	0.735426178	0	1.137775395	0.972225058
Migut.M00750	2.600361143	1.232098957	1.831776615	3.408011996	0.620503175
Migut.M00750	2.600361143	1.232098957	1.831776615	3.408011996	0.620503175
Migut.J00067	0.10006404	0	0.172425162	0.058903261	0
Migut.L00443	1.308033153	0.977613671	3.944386019	0.57748582	6.203492039
Migut.B01826	0.6533218	0.167412879	0.321648637	0	0
Migut.K00068	246.263666	64.8671358	84.86975459	143.3973121	94.17115009
Migut.N02563	0.804008731	1.616993616	0.461808711	0.602361803	3.466454925
Migut.M01249	3.681983894	4.86166482	10.39810038	13.99792461	14.30931609
Migut.G01100	0	0.892026361	0.285640174	0	0.131027636
Migut.G01100	0	0.892026361	0.285640174	0	0.131027636
Migut.L00251	0.290273877	0	0.500184885	2.221327613	0.229442666
Migut.J01053	0.402087995	0.420724358	0	0	0
Migut.D01038	2.082371064	2.668024669	5.040614123	2.364041837	0
Migut.L00966	2.951691414	5.086939964	3.490530447	5.008174123	7.68557358
Migut.L00068	0.172267111	0.051500433	0.148420874	0.507030033	1.021244809
Migut.H00212	2.419964274	3.96872169	4.447954014	2.645547577	2.841911052
Migut.H00212	2.419964274	3.96872169	4.447954014	2.645547577	2.841911052
Migut.M01262	2.483373245	4.058570524	15.97575443	16.95747933	6.804877469
Migut.C01315	8.462550935	13.57949387	24.59452822	7.195540928	13.1495078
Migut.G00917	0	0	0.707426598	2.900022246	0.324507696
Migut.H01360	0.702582164	0.480095427	1.498903881	0.768075199	0.952021055
Migut.D02304	26.97759138	25.40874604	9.736086711	1.171129153	2.075791079
Migut.H01394	4.717816475	1.504451778	1.625899317	1.11086771	0
Migut.O00951	0.14418418	0.60346787	0.579718295	0	0.569841195
Migut.M01559	2.712787068	0.76832173	0.984112407	1.344755711	1.128569561
Migut.B01108	1.23393577	0	0	0	0
Migut.B01250	0	0.116504182	0.111919141	0.229400478	0.102678137
Migut.L00348	3.865673979	8.194748836	4.037047786	20.0662206	5.277793171
Migut.L01269	0.426486538	1.27501071	1.224832459	0	0
Migut.M00710	0	0.091729525	0	0	0.485061562
Migut.K00133	2.307507902	3.372576968	7.363292411	1.96202867	1.41861633
Migut.B01482	0	0	0.151087118	0.929049043	0
Migut.K00026	0	0.217067939	0.208525196	4.701551218	0
Migut.A00770	2.631531754	1.697646946	2.227483014	3.994959705	3.284297546
Migut.C00500	127.3721773	119.7786625	96.1021893	41.87487336	29.46043835
Migut.E01688	0.533539839	0.106336926	0	0	0
Migut.N02589	1.133066417	2.032427787	0.450563369	0.9748256	0.482254493
Migut.N02589	1.133066417	2.032427787	0.450563369	0.9748256	0.482254493
Migut.H01834	40.38552361	33.76956938	130.80872	116.4527654	78.12522787
Migut.J01578	0.78677218	0.784036437	1.58167917	0	0
Migut.B01608	0.26044336	0.311445304	0.822767891	0	0.926386101
Migut.J00753	5.325422674	4.324731744	8.172099898	6.363257498	3.32982475
Migut.J00753	5.325422674	4.324731744	8.172099898	6.363257498	3.32982475
Migut.M01484	1.535777549	0.91826243	1.512212683	4.175822821	1.213932508
Migut.E00169	0.19952209	0	0.630311208	0.234899607	0.394273166
Migut.A00026	0.067720627	0.404910904	0.038897557	0	0.160586285
Migut.H00443	0.552554886	0.165190067	0.079344493	0	0
Migut.A00559	0.190256507	0.682541826	0.910667059	0.447982262	0
Migut.D00446	0	0.123310895	0.23691595	0.242803115	0
Migut.H02274	15.74383584	27.9041704	9.446691818	4.302859674	1.222225787
Migut.N01161	12.92003335	13.02225224	6.466909531	0	0.291784231
Migut.H02485	3.15049033	4.007917695	5.351757778	2.485891399	6.887948201
Migut.D02349	0.278613827	1.554812215	0.320061928	0.328015201	0
Migut.C00166	0.399750274	0.079672054	0.344414466	0.117657627	0.210651103
Migut.E00423	15.4644889	12.06056049	7.337746294	5.739010861	8.902024264
Migut.C00845	34.49460444	26.49935145	29.75032682	16.7221299	12.07121295
Migut.C00836	0	0	0.155324171	0.371428978	0
Migut.M01195	26.38406811	68.14320399	95.06747591	132.1747239	90.72953879
Migut.M01746	2.014537685	1.856967828	0.819623555	0.345878449	1.924103277
Migut.J01214	0	0.229057157	1.210234165	0	0
Migut.O00661	0.101607047	0.364513471	0.466890646	0.478492491	0
Migut.H01207	0.739323087	1.989231296	3.397235163	0.544008381	1.753160794
Migut.O00674	4.074276959	7.928287509	5.276074256	0.566881808	1.815163623
Migut.B01799	0.65009893	0.499761069	1.120216748	1.858752807	0.440452306
Migut.F01935	1.228758417	3.489784559	3.175999132	0	1.942507608
Migut.F00056	23.76438922	20.4524259	50.66991329	63.37459817	18.35729398
Migut.H01242	10.86394202	12.70897772	14.37926967	0	11.57410783
Migut.C00753	2.40367948	1.812112764	1.2005495	2.891398072	1.899952673
Migut.F00966	3.052919078	0.709870828	0.974191068	0.499199454	0.5362521
Migut.H00046	0	0.136560939	0.393559684	0.403339316	0
Migut.J00109	1.346852533	7.495499283	1.725742715	0.914806546	0
Migut.G00235	14.25700764	2.81677813	12.2478637	29.1182149	14.20904113
Migut.D02204	1.966306028	1.851072692	3.436296627	2.364208612	0.760584229
Migut.N01763	0.649183942	1.608074732	0.799028635	0	0
Migut.F00681	0.418362985	0	0.144180278	0	0
Migut.O00419	11.34809596	4.59641361	12.19524852	1.508414349	8.101875482
Migut.D02392	13.64287222	5.785290888	8.725447444	8.885310451	8.030493319
Migut.A01095	0	0	0.119580799	2.573597941	0
Migut.F00633	3.02257661	3.478936907	3.819454614	3.469550698	0.657016442
Migut.F00633	3.02257661	3.478936907	3.819454614	3.469550698	0.657016442
Migut.M01294	0	0.315723889	0.086656721	0.222025172	0
Migut.J00019	1.192079061	1.318606734	1.780244953	1.964827375	1.743183133
Migut.C01354	9.488472494	16.2925184	8.943613556	2.291463732	4.358987073
Migut.L01339	145.4492265	177.5546542	112.1449201	15.85353604	15.55513485
Migut.L01339	145.4492265	177.5546542	112.1449201	15.85353604	15.55513485
Migut.L01339	145.4492265	177.5546542	112.1449201	15.85353604	15.55513485
Migut.B01787	0.946726582	0.566060789	0.543783376	0	0
Migut.N02172	0	0.180310439	0.173214293	0.798833359	0
Migut.B00215	113.8137484	53.72431492	29.81910296	11.16618414	20.51773661
Migut.E00078	5.563128808	5.987287629	1.562178435	2.547041115	0.390870433
Migut.G00188	0.531388469	0.635448886	0.366264416	0	0.504033728
Migut.H00916	2.541295817	0.651203817	8.758058213	20.30215299	8.034917834
Migut.B01905	2.499973933	1.708307033	3.897556297	0.630695895	0.846885939
Migut.F01120	129.6371412	148.6846858	223.0756675	260.3759281	183.0877709
Migut.D00437	5.388950714	8.88526051	6.003045034	2.691594377	0
Migut.H00843	0.178448666	0.480136058	0.819982624	0.840358511	0
Migut.J00497	15.03507901	22.42621152	38.20074907	17.57498257	18.98943149
Migut.O00097	0.489222609	0.475333459	0.105375377	0.107993868	0
Migut.O00097	0.489222609	0.475333459	0.105375377	0.107993868	0
Migut.N02602	8.886029796	3.421983031	3.460326673	5.319469378	6.785734077
Migut.J00674	2.158433233	1.935835187	0.344379645	0.635286948	0
Migut.D02053	0.898189369	0.537039725	0.085984073	0.088120706	0
Migut.C00553	0.206774592	0.164844481	0.158357	0	0.272403165
Migut.D00324	3.064752098	4.275733591	4.987631712	12.92926585	12.91993432
Migut.F01746	0	0	0.909244997	4.6591949	0
Migut.M00910	1.415344942	1.880564723	1.354916098	1.573729256	0.372912782
Migut.M00973	28.50297434	18.84679954	19.26072417	25.06895821	16.96357789
Migut.M00583	3.232168879	5.358456383	4.050549618	2.594501508	3.367716995
Migut.H00243	0	0	0.324174073	0.332229529	0.520463093
Migut.F00945	0.142162179	0.170001428	0.163310995	0.836845686	0.112369979
Migut.J01606	1.545618805	1.167343139	0.747601442	0.287317019	0.643005991
Migut.H01295	23.61899294	11.41297809	21.09704471	15.03842919	17.98347113
Migut.H01295	23.61899294	11.41297809	21.09704471	15.03842919	17.98347113
Migut.N03247	138.1542647	94.96687934	61.11952794	30.1204767	53.48668532
Migut.B01433	0.439867624	0.157801726	0.101060943	0	0
Migut.B00842	0.3747422	0.298751325	0	0	0.098736465
Migut.L01720	1.058981305	0.984945774	1.419274612	0.692639242	0.837056013
Migut.N03277	0.095773503	0.400850024	0.055010644	0.507398514	0
Migut.N03277	0.095773503	0.400850024	0.055010644	0.507398514	0
Migut.N03213	2.622573934	2.744127528	0	0	0
Migut.I00745	0.194085921	0.580233151	0.111479596	0	0
Migut.M00733	3.3054818	2.080413515	2.448209672	0.409640106	3.162825507
Migut.K00749	0.596724633	0.054890743	0.079095764	0.270204093	0.362824697
Migut.J01469	8.162886973	3.522156023	10.58564973	4.210680449	3.858035944
Migut.E00342	2.238375205	1.50564959	2.812433768	1.317632188	1.990451665
Migut.M00255	0.117769741	0.528121058	0.405869415	0	0
Migut.E01200	0.770668656	2.396125391	2.655952491	1.996097184	1.340159854
Migut.E01200	0.770668656	2.396125391	2.655952491	1.996097184	1.340159854
Migut.H01960	0.232014683	0.971073298	0.133265222	0.273153504	0.366785107
Migut.N00108	1.941574073	0.435335149	0.836404928	0	0.575508124
Migut.D01035	9.730360104	13.62719822	16.09167647	7.227062377	5.058653671
Migut.D00983	1.003434062	0.466640976	0.576355172	0.262523164	0.793149521
Migut.N00331	0	1.148206366	2.206037041	3.673889749	0.948697363
Migut.A00514	1.401961066	2.142198846	6.352623954	2.750907627	0.36938642
Migut.D02524	0	0.15696347	0.27644127	0	0.034583988
Migut.L01729	0.560386989	0.949345324	1.072921984	0.549791602	0.442949556
Migut.H00220	0.875379071	1.522621486	0.777058564	0	0.25161104
Migut.H00203	0	0.871205107	0.185981931	0	0
Migut.M01408	153.3561816	183.9737999	111.9649972	169.2348548	92.23117179
Migut.G01288	6.194077578	6.129970455	19.87444514	50.16638969	16.88281531
Migut.J00545	15.14117951	36.43600819	23.51365599	23.32769668	24.5272583
Migut.F00616	2.418061288	3.373514576	3.240749369	0.355851354	1.592767133
Migut.O00336	0.610583816	0.243384284	0.116902928	0	0
Migut.J01363	0.816507684	0.488201127	0.656583051	0	0
Migut.I00769	0.783265023	0.058540611	0.674840826	1.556122636	1.083460317
Migut.E01385	20.85503413	36.53518067	20.64823163	3.20047098	4.425813401
Migut.E01385	20.85503413	36.53518067	20.64823163	3.20047098	4.425813401
Migut.H01795	0.404991826	0.387440255	1.581818048	0.4291213	0
Migut.H01324	0.172379778	0.30920469	0.173270936	0.380521232	0
Migut.D02454	0.869146514	1.948779766	5.741061361	0.383720998	2.919766691
Migut.N02059	1.524619988	4.586443082	0.820983145	0	0.263618508
Migut.M00504	0	0.125972281	1.089131597	1.612282552	0.499601777
Migut.K00206	10.65322511	42.93655827	69.34898704	8.593703648	0.727713367
Migut.G00864	0.493882599	0.442948755	0.378236832	0.242272314	0.065063692
Migut.N02795	9.17900877	14.11265586	4.519083342	20.84120465	4.145949074
Migut.B00057	0	0.795915777	0	1.044789159	0.35073054
Migut.N01547	0	0.694847107	1.201502317	0.957723396	2.020875971
Migut.L00201	94.31415623	75.23139932	59.79754747	37.22124676	49.13853858
Migut.C00869	17.15600449	26.00387515	43.49617717	4.695703517	8.205524209
Migut.M01289	2.237079849	2.553563117	2.569879956	3.471747311	0.964508986
Migut.O00240	1.376851316	1.999292914	1.807633337	1.968335995	2.176623264
Migut.I00612	0.248649698	0.29734212	0.618887043	0	0
Migut.H00597	0.649583932	0.970987824	0.279832333	0	0.256726976
Migut.H00597	0.649583932	0.970987824	0.279832333	0	0.256726976
Migut.F01975	0.627544477	0	0	1.477630383	0
Migut.D00720	4.544287593	5.094547105	3.507402777	1.504699043	1.683733359
Migut.N00179	0.320383323	0.319269295	0.6134088	0	0.379863345
Migut.J00482	5.361788073	4.431666664	4.559190883	5.972114022	3.365586202
Migut.N00249	31.01838858	22.00410771	15.09866609	8.768518062	15.79126946
Migut.M00392	1.178750807	0	0.270821631	0	0.372690413
Migut.M01817	4.122703199	3.655030703	3.837808372	4.18422843	1.236069768
Migut.H00190	49.51290201	30.72582262	23.55582911	27.23241953	4.052035854
Migut.C01056	12.06523297	3.268206512	4.977391997	6.592159826	3.108675396
Migut.C01056	12.06523297	3.268206512	4.977391997	6.592159826	3.108675396
Migut.N00160	39.57977372	40.68302453	82.93204183	32.11228233	74.9908449
Migut.F00795	8.748395465	4.674318926	6.414800507	3.506241586	2.35405583
Migut.H02135	7.787809578	3.128544286	4.473183142	3.653144367	5.097737245
Migut.N00060	5.410201418	6.286563265	20.58003156	3.785640969	5.244657693
Migut.I00269	0	0.651973562	0.626315038	0	0.73877284
Migut.B00748	1.018426122	0.365358556	0.292483176	0	0
Migut.N00135	3.630793046	2.814130782	3.244056256	6.965971804	1.275513924
Migut.H02513	1.473083768	0.609768665	0.715942481	1.600872126	0.268702417
Migut.M01175	0.373538379	0	0	0	0.236206282
Migut.D02564	1.277392635	0.127295092	0.122285373	0	0
Migut.D02001	0	0.425922497	0.272773499	0.978430929	0
Migut.N02210	0.261217721	0.546649785	1.125292061	0.99948735	0.20647566
Migut.F01894	10.62776937	10.02597132	4.476565085	1.112194912	3.546904013
Migut.J00778	1.14504561	4.294550293	1.85350239	0.674037556	1.481046974
Migut.A00821	51.39888098	48.42091694	68.1423457	69.1319929	57.16192031
Migut.M01212	0	0.181139453	0.05800356	0.475559204	0
Migut.I00894	1.138034026	1.496981487	0.751717123	0.837387684	1.844061222
Migut.I00855	18.40797133	31.51826476	19.94493846	33.24668361	18.18788374
Migut.C01247	0.367087299	0.329229785	1.159667278	2.485012099	0.145079346
Migut.D01089	3.096759952	5.040453567	5.434994163	10.02608866	9.927139485
Migut.J00671	3.037838797	1.037923098	1.495613203	2.299166924	0
Migut.C00327	0.577157694	1.03527147	0.165754699	0.056624522	0
Migut.E00017	5.855196055	4.109754419	4.679128148	2.24784403	4.69522726
Migut.D02103	10.89303298	8.684124811	36.80452803	81.59896469	27.51898896
Migut.L00436	13.14529462	15.19111671	20.24022805	9.233641662	4.540387649
Migut.I00514	0.564991812	0.422270428	0	0.249439213	0.297726246
